product_code,product_name,product_group,brand,unit,vendor,cost_thb,price_private,price_government,price_dealer,price_last,gp_private,gp_dealer,gp_last,price_source,catalog_list_price,catalog_net_price,promo_catalog,promo_legacy,promo_min_qty,promo_free_qty,catalog_page,source_sheet,approval_required_below,status,notes
W-ES023-02,Color code #17 Elastic power chain closed - Baby blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES023-03,Color code #17 Elastic power chain short - Baby blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES024-01,Color code #47 O-ring color - Pool,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES024-02,Color code #18 Elastic power chain closed - Clear blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES024-03,Color code #18 Elastic power chain short - Clear blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES025-01,Color code #38 O-ring color - Cerulean,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES025-02,Color code #23 Elastic power chain closed - Eggplant,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES025-03,Color code #23 Elastic power chain short - Eggplant,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES026-01,Color code #28 O-ring color - Water,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES026-02,Color code #16 Elastic power chain closed - Violet,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES026-03,Color code #16 Elastic power chain short - Violet,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES027-01,Color code #31 O-ring color - Pacific,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES027-02,Color code #11 Elastic power chain closed - Dusty grape,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES027-03,Color code #11 Elastic power chain short - Dusty grape,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES028-01,Color code #17 O-ring color - Baby blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES028-02,Color code #10 Elastic power chain closed - Purple,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES028-03,Color code #10 Elastic power chain short - Purple,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES029-01,Color code #46 O-ring color - Light blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES029-02,Color code #34 Elastic power chain closed - Liac,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES029-03,Color code #34 Elastic power chain short - Liac,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES030-01,Color code #41 O-ring color - Neon blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES030-02,Color code #24 Elastic power chain closed - Light violet,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES030-03,Color code #24 Elastic power chain short - Light violet,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES031-01,Color code #18 O-ring color - Clear blue,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES031-02,Color code #07 Elastic power chain closed - Pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES031-03,Color code #07 Elastic power chain short - Pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES032-01,Color code #23 O-ring color - Eggplant,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES032-02,Color code #08 Elastic power chain closed - Hot pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES032-03,Color code #08 Elastic power chain short - Hot pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES033-01,Color code #16 O-ring color - Violet,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES033-02,Color code #09 Elastic power chain closed - Baby pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES033-03,Color code #09 Elastic power chain short - Baby pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES034-01,Color code #49 O-ring color - Purple taupe,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES034-02,Color code #42 Elastic power chain closed - Neon pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES034-03,Color code #42 Elastic power chain short - Neon pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES035-01,Color code #11 O-ring color - Dusty grape,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES035-02,Color code #19 Elastic power chain closed - Black,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES035-03,Color code #19 Elastic power chain short - Black,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES036-01,Color code #10 O-ring color - Purple,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES036-02,Color code #06 Elastic power chain closed - Grey,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES036-03,Color code #06 Elastic power chain short - Grey,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES037-01,Color code #45 O-ring color - Lavender,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES037-02,Color code #25 Elastic power chain closed - White,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES037-03,Color code #25 Elastic power chain short - White,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES038-01,Color code #34 O-ring color - Liac,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES038-02,Color code #27 Elastic power chain closed - Clear,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES038-03,Color code #27 Elastic power chain short - Clear,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES039-01,Color code #24 O-ring color -Light violet,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES039-02,Color code #40 Elastic power chain closed - Gloss clear,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES039-03,Color code #40 Elastic power chain short - Gloss clear,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,38.5,100.0,110.0,80.0,70.0,0.615,0.5188,0.45,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES040-01,Color code #43 O-ring color - Light purple,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES041-01,Color code #07 O-ring color - Pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES042-01,Color code #08 O-ring color - Hot pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES043-01,Color code #09 O-ring color - Baby pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES044-01,Color code #42 O-ring color - Neon pink,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES045-01,Color code #19 O-ring color - Black,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES046-01,Color code #06 O-ring color - Grey,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES047-01,Color code #25 O-ring color - White,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES048-01,Color code #27 O-ring color - Clear,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
W-ES049-01,Color code #40 O-ring color - Gloss clear,,Westlake,แพ็ค,Hangzhou Westlake Biomaterial,29.75,100.0,110.0,70.0,50.0,0.7025,0.5750000000000001,0.405,PRICELIST_LEGACY,,,,,,,,Orthodontic - Elastic,price_last,OK,
,Orthodontic Adhesive--Etchant (5ml),ADHESIVE,Westlake,,,,80.0,90.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (Full package) Green glue,ADHESIVE,Westlake,,,,2000.0,2200.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (Full package) bonding,ADHESIVE,Westlake,,,,1250.0,1400.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (Green glue paste),ADHESIVE,Westlake,,,,800.0,880.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (Green glue primer),ADHESIVE,Westlake,,,,380.0,420.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (Mini package) bonding,ADHESIVE,Westlake,,,,800.0,880.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (cement) Blue glue,ADHESIVE,Westlake,,,,650.0,720.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Orthodontic Adhesive-Light cure (full kit) Blue glue,ADHESIVE,Westlake,,,,800.0,880.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,"Kobayashi, Long (0.014""/ 15.5 cm) - 200 pcs/bag",ARCHWIRE,Westlake,,,,1500.0,1700.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Ligature wire (0.20 mm) - 100 g/roll,ARCHWIRE,Westlake,,,,400.0,440.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Ligature wire (0.30 mm)) - 30 g/roll,ARCHWIRE,Westlake,,,,180.0,200.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,"Ligature wire (dia 0.012"") - 5 m/roll",ARCHWIRE,Westlake,,,,100.0,110.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Ni-Ti กลม,ARCHWIRE,Westlake,,,,65.0,70.0,,,,,,PRICELIST_LEGACY,,,,20 free 2 ; 50 free 10 ; 100 free 30,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Ni-Ti กลม (Reverse curve),ARCHWIRE,Westlake,,,,55.0,60.0,,,,,,PRICELIST_LEGACY,,,,20 free 2 ; 50 free 10 ; 100 free 30,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Ni-Ti เหลี่ยม,ARCHWIRE,Westlake,,,,90.0,100.0,,,,,,PRICELIST_LEGACY,,,,20 free 2 ; 50 free 10 ; 100 free 30,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Ni-Ti เหลี่ยม (Reverse curve),ARCHWIRE,Westlake,,,,100.0,110.0,,,,,,PRICELIST_LEGACY,,,,20 free 2 ; 50 free 10 ; 100 free 30,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,SS Straightwire กลม,ARCHWIRE,Westlake,,,,200.0,220.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,SS Straightwire เหลี่ยม,ARCHWIRE,Westlake,,,,230.0,250.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,SS กลม,ARCHWIRE,Westlake,,,,55.0,60.0,,,,,,PRICELIST_LEGACY,,,,20 free 2 ; 50 free 10 ; 100 free 30,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,100 Series Roth bracket,BRACKET,Westlake,,,,200.0,220.0,,,,,,PRICELIST_LEGACY,,,,50 free 5 ; 100 free 20 ; 200 free 50 ; 500 free 150,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,300 Series ROTH bracket,BRACKET,Westlake,,,,350.0,390.0,,,,,,PRICELIST_LEGACY,,,,50 free 5 ; 100 free 20 ; 200 free 50 ; 500 free 150,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,500 Series Roth bracket,BRACKET,Westlake,,,,490.0,540.0,,,,,,PRICELIST_LEGACY,,,,50 free 5 ; 100 free 20 ; 200 free 50 ; 500 free 150,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Buccal tube-Single Rect -Non convertible,BUCCAL TUBE,Westlake,,,,350.0,390.0,,,,,,PRICELIST_LEGACY,,,,10 free 1 ; 25 free 3 ; 50 free 7 ; 100 free 20,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Buccal tube-Single Rect Convertible,BUCCAL TUBE,Westlake,,,,420.0,460.0,,,,,,PRICELIST_LEGACY,,,,10 free 1 ; 25 free 3 ; 50 free 7 ; 100 free 20,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Activity Crimpable Hook (Left & Right hook) (5 pcs + 5 pcs),HOOK,Westlake,,,,600.0,660.0,,,,,,PRICELIST_LEGACY,,,,3 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Activity Crimpable Hook (No hook),HOOK,Westlake,,,,500.0,550.0,,,,,,PRICELIST_LEGACY,,,,3 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Activity Crimpable Hook (Straight hook) (10 pcs),HOOK,Westlake,,,,500.0,550.0,,,,,,PRICELIST_LEGACY,,,,3 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Archwire Stop (Square),HOOK,Westlake,,,,200.0,220.0,,,,,,PRICELIST_LEGACY,,,,5 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Bondable Lingual pulling ring (10 pcs),HOOK,Westlake,,,,240.0,260.0,,,,,,PRICELIST_LEGACY,,,,5 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Bondable lingual button (10 pcs),HOOK,Westlake,,,,160.0,180.0,,,,,,PRICELIST_LEGACY,,,,5 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Crimpable Hook (Round),HOOK,Westlake,,,,220.0,240.0,,,,,,PRICELIST_LEGACY,,,,5 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Crimpable Hook (Square),HOOK,Westlake,,,,220.0,240.0,,,,,,PRICELIST_LEGACY,,,,5 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Implant Crimpable Hook (Square),HOOK,Westlake,,,,200.0,220.0,,,,,,PRICELIST_LEGACY,,,,5 free 1,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Coating glass mirror (Type A) - Double coated,Plier,Westlake,,,,9000.0,9900.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Stainless steel mouth inner view finder (Combined large),Plier,Westlake,,,,1400.0,1500.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Stainless steel mouth inner view finder (Combined small),Plier,Westlake,,,,1200.0,1300.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Stainless steel mouth inner view finder (Large),Plier,Westlake,,,,1000.0,1100.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Stainless steel mouth inner view finder (Side),Plier,Westlake,,,,1000.0,1100.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Stainless steel mouth inner view finder (Small),Plier,Westlake,,,,1000.0,1100.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Cheeek retractor (Large),RETRACTOR,Westlake,,,,250.0,280.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Cheeek retractor (Medium),RETRACTOR,Westlake,,,,250.0,280.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Cheeek retractor (Small),RETRACTOR,Westlake,,,,250.0,280.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
,Lip Retractor Large,RETRACTOR,Westlake,,,,180.0,200.0,,,,,,PRICELIST_LEGACY,,,,,,,,Orthodontic-Wire&Orther,price_last,PENDING_COST,ยังไม่มีต้นทุน คำนวณ Dealer/Last ไม่ได้
